FECHA_1,CodArt,DescArt,CodCli,Nomcli,NUMDOC (Num. Factura),Unidades,BASEMONEDA,CENTROCOSTE,CENTROCOSTE2,CENTROCOSTE3,Nom Cost Center,Nom Project
11/27/2018,705222,Formación ROBOTIX INFANTIL CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1789,10.00 ,510,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
11/27/2018,705223,Formación ROBOTIX 1 CM (1H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1789,9.00 ,414,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
11/27/2018,705225,Formación ROBOTIX 2 CM (1H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1789,8.00 ,368,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
11/27/2018,705237,Formación ROBOTIX 4 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1789,8.00 ,496,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
11/27/2018,705239,Formación ROBOTIX 5 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1789,5.00 ,295,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
12/28/2018,705239,Formación ROBOTIX 5 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,2087,5.00 ,295,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
4/18/2018,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",562,4.00 ,240,14,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
5/14/2018,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",688,4.00 ,240,14,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
5/17/2018,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",709,4.00 ,240,14,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
4/6/2018,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",516,4.00 ,240,14,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
9/27/2018,9689,Simple Machines Set,39,"SEK ATLANTICO, S.L",1315,2.00 ,109.98,14,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
9/27/2018,9998,Garantía anual - No question,39,"SEK ATLANTICO, S.L",1315,1.00 ,5.5,14,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
9/27/2018,0000,Codi descompte material LE,39,"SEK ATLANTICO, S.L",1315,(1.00),-7.5,14,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
1/26/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,97,(2.00),-84,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
1/26/2018,705220,Inscripción ROBOTIX CM,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,97,1.00 ,25,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
1/26/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,97,5.00 ,210,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
1/26/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,97,11.00 ,462,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
1/26/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,97,15.00 ,630,14,140,14004,EXTRAESCOLARS,ROBOTIX 3
3/16/2018,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",371,4.00 ,240,14,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
10/3/2018,0000,Codi descompte material LE,41,"SEK CIUDALCAMPO, S.L.",1370,(1.00),-281.38,14,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
10/29/2018,45300,LEGO® Education WeDo 2.0 Core Set,40,"SEK EL CASTILLO, S.L.",1597,10.00 ,1429.8,14,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
10/29/2018,0000,Codi descompte material LE,40,"SEK EL CASTILLO, S.L.",1597,(1.00),-100.09,14,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
10/29/2018,9998,Garantía anual - No question,40,"SEK EL CASTILLO, S.L.",1597,1.00 ,71.49,14,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
10/3/2018,45024,STEAM Park,41,"SEK CIUDALCAMPO, S.L.",1370,4.00 ,599.96,14,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
10/3/2018,9686,Simple & Powered Machines Set,41,"SEK CIUDALCAMPO, S.L.",1370,4.00 ,659.96,14,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
10/3/2018,9689,Simple Machines Set,41,"SEK CIUDALCAMPO, S.L.",1370,4.00 ,219.96,14,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
10/3/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,41,"SEK CIUDALCAMPO, S.L.",1370,3.00 ,1109.97,14,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
10/3/2018,45300,LEGO® Education WeDo 2.0 Core Set,41,"SEK CIUDALCAMPO, S.L.",1370,10.00 ,1429.8,14,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
10/3/2018,9998,Garantía anual - No question,41,"SEK CIUDALCAMPO, S.L.",1370,1.00 ,200.98,14,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
2/27/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,291,(2.00),-84,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
2/27/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,291,3.00 ,126,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
2/27/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,291,10.00 ,420,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
2/27/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,291,15.00 ,630,14,140,14004,EXTRAESCOLARS,ROBOTIX 3
3/1/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,304,(4.00),-168,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
3/23/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,405,(2.00),-84,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
3/23/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,405,3.00 ,126,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
3/23/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,405,9.00 ,378,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
3/1/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,304,(13.00),-546,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
3/1/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,304,(14.00),-588,14,140,14004,EXTRAESCOLARS,ROBOTIX 3
4/23/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,581,(2.00),-84,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
3/1/2018,705220,Inscripción ROBOTIX CM,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,304,(3.00),-90,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
3/1/2018,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,304,(1.00),-25,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
2/21/2018,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,239,2.00 ,50,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
2/21/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,239,3.00 ,126,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
5/22/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,722,(2.00),-84,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
2/21/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,239,13.00 ,546,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
2/21/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,239,14.00 ,588,14,140,14004,EXTRAESCOLARS,ROBOTIX 3
2/21/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,239,(1.00),-42,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/22/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,899,(2.00),-84,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
6/22/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,899,5.00 ,210,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
6/22/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,899,8.00 ,336,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/22/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,899,11.00 ,462,14,140,14004,EXTRAESCOLARS,ROBOTIX 3
2/21/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,237,(11.00),-231,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
2/21/2018,705231,Formación ROBOTIX 3 SM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,237,(11.00),-269.5,14,140,14004,EXTRAESCOLARS,ROBOTIX 3
2/21/2018,705220,Inscripción ROBOTIX CM,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,237,(22.00),-550,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
2/21/2018,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,237,(1.00),-25,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
2/21/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,237,(1.00),-21,14,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
10/9/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1424,(1.00),-10.5,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/9/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1424,(1.00),-10.5,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/9/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1424,(1.00),-25,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/9/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1424,(1.00),-25,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
2/21/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,238,12.00 ,252,14,140,14002,EXTRAESCOLARS,ROBOTIX 1
2/21/2018,705231,Formación ROBOTIX 3 SM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,238,12.00 ,252,14,140,14004,EXTRAESCOLARS,ROBOTIX 3
